Time,UnderlyingPrice
0,99.9604895953168
1,99.84377028433877
2,99.8703380591615
3,99.98724898899589
4,100.09544005090866
5,100.14561689287783
6,100.29811087069521
7,100.16191977203445
8,100.04153819741784
9,99.8533464360714
10,99.85841881787931
11,99.42978511779182
12,99.39677930613435
13,99.28948903140719
14,99.10280656077552
15,98.66404422284886
16,98.73712594816175
17,98.88728084923264
18,99.22255681629622
19,99.694144776003
20,99.90997411309523
21,99.90679264753335
22,99.95512763823264
23,100.03595768388298
24,99.83689025695311
25,99.81789247564691
26,99.75813907619033
27,99.73847243252439
28,99.87518197768092
29,99.68868314209182
30,99.80867083419308
31,100.0128573658067
32,100.35874041406124
33,100.05250957215351
34,100.37841057990195
35,100.43287877158222
36,100.20008586651227
37,100.00846738320128
38,100.1240671151093
39,100.33750769614788
40,100.0901138245054
41,99.96388913007718
42,100.04511727652785
43,100.54700842175562
44,100.40619865953958
45,100.22388879126457
46,100.18339471985824
47,99.89558297647903
48,99.85898277426381
49,99.92007655863368
50,99.73226100814679
51,99.66850761571737
52,99.86861804831553
53,99.7634659021185
54,99.9275505545887
55,99.91604513616143
56,99.95408031553855
57,99.57447606127597
58,99.71433151785335
59,99.99994318706975
60,100.055809747696
61,100.01913535387692
62,99.98248861531292
63,100.072104667853
64,99.88726131731772
65,99.43130728981716
66,99.45851342586269
67,99.3321790086577
68,99.26912760529812
69,99.15892613592483
70,99.01430351229463
71,99.10612128063534
72,99.25383916637777
73,99.18965154844747
74,99.29663617124395
75,99.66023068811043
76,99.26628100199983
77,99.11775573363715
78,98.81617225935405
79,98.93225069379984
80,99.19824505302728
81,99.09649287175796
82,98.98306274713981
83,99.2164948386824
84,98.98533561026768
85,99.13255914700726
86,99.20493315685329
87,99.2223838590298
88,98.94057129865776
89,98.94997978510908
90,98.88412206095485
91,98.73876257532591
92,98.63369524148408
93,98.4348912837393
94,98.39076404838652
95,98.6197306954543
96,98.91517317883859
97,99.00189906617706
98,98.93492159552405
99,99.02873419379277
100,98.78216949235272
101,98.68438104507543
102,98.84961775832704
103,98.60192241691885
104,98.70696321704516
105,98.65211409773316
106,98.41287229525358
107,98.54651293910982
108,98.77277999818895
109,98.81193860996518
110,98.94570603231217
111,98.8479849205174
112,99.02678786134261
113,99.03548226998369
114,99.01498261451064
115,98.92558679456066
116,98.95596150546653
117,98.93870275550553
118,99.0369411251535
119,98.87103725169942
120,98.76633732820812
121,98.84696822860332
122,98.77926987466816
123,98.84516779622307
124,98.79735207667949
125,98.86660079442845
126,98.87775752126814
127,98.94399605434718
128,98.88175155570809
129,99.22140387895213
130,99.27632881307659
131,99.16149594322098
132,99.11340966511654
133,99.08070401549189
134,98.91415307836309
135,99.03384772867722
136,99.2875866274783
137,99.28527587575888
138,99.11885277543166
139,99.11289450675304
140,99.2198902054072
141,99.16712660749873
142,99.01296939328
143,98.86898910767992
144,99.15803791086313
145,98.98704254487278
146,99.16535508122405
147,99.166258618349
148,99.28036212096295
149,99.37819153598319
150,99.40839954419256
151,99.65910796529238
152,99.77859104045075
153,99.84848444459433
154,99.96434447470183
155,100.2025918095105
156,100.06770770426017
157,99.95648210206552
158,99.74863664287926
159,99.64989171314326
160,99.47851463522137
161,99.4964936185531
162,99.79493651267023
163,99.83431462036793
164,100.00273132018964
165,99.99418242201054
166,100.00656084297428
167,99.69997927425734
168,99.63796007833618
169,99.52774084084145
170,99.54214132101183
171,99.46767431142986
172,99.55177020413792
173,99.61738264260093
174,99.5567554420896
175,99.51268630735655
176,99.58834951329422
177,99.5880621911183
178,99.50424317641878
179,99.5637355015991
180,99.53465072009226
181,99.70120356270753
182,99.5449928746789
183,99.39566048558956
184,99.3871801564008
185,99.54153749869921
186,99.63461712035199
187,99.58117172728512
188,99.62629351607721
189,99.46885590561328
190,99.21584989958612
191,98.90268547385517
192,98.59750294532867
193,98.34193383352239
194,98.43878081385111
195,98.70023286651187
196,98.85731361473078
197,99.00905845886327
198,99.00362965549715
199,99.00523041660283
200,99.05703628807322
201,99.25218101513536
202,99.41667976681542
203,99.52655797800465
204,99.21759894029167
205,99.4484770356494
206,99.04059022250958
207,99.06114917663555
208,99.39807066253015
209,99.32946708396653
210,99.53254298165706
211,99.57319918783811
212,99.52103933635853
213,99.53787569865321
214,99.4400759365534
215,99.40660914921071
216,99.3407086539644
217,99.00004588729242
218,98.91244686624238
219,99.10197301433857
220,99.06825669597538
221,99.04436511790304
222,99.26967637353371
223,99.62014513781817
224,99.83348776340559
225,99.81235315724086
226,99.68638506537395
227,99.81148198717877
228,99.64655374316015
229,100.00818062969697
230,99.96488609226311
231,99.75644492130147
232,99.76870255669476
233,100.29751443545865
234,100.2481891460795
235,99.98568923055062
236,100.16488023257908
237,100.26035571770934
238,100.39487593714301
239,100.25792795684941
240,100.33070437883111
241,100.28647697547393
242,100.19210101895858
243,100.08787109346339
244,99.86881923421092
245,99.75795215274029
246,100.01049466544059
247,99.81147234960832
248,99.45859248529206
249,99.80883911035536
250,99.86012448177539
251,100.02631091975508
252,100.40786161387301
253,100.00595060377093
254,100.46131701196528
255,100.51028302849578
256,100.61323947641411
257,100.64148837099252
258,100.44069545969025
259,100.23944873575
260,100.16824607243723
261,99.77506616726639
262,99.77700770883358
263,99.64311559186244
264,99.54089437217175
265,99.93172348717309
266,99.65735517719587
267,99.39852397349773
268,99.367717237165
269,98.9831002678764
270,98.73882255240972
271,98.7624293632472
272,98.53801707820662
273,98.72215438657234
274,98.55280768003006
275,98.56262808135425
276,98.58939401575903
277,98.2675696049396
278,98.32186669708145
279,98.01558285854935
280,97.77630179611634
281,97.45397933379179
282,97.22967538837432
283,97.21840459064676
284,96.84849212613425
285,96.94318211282622
286,96.9389263989364
287,96.66294658101383
288,96.56771091062892
289,96.27180086241552
290,96.36977734606211
291,96.58255809853613
292,96.77238324579965
293,96.36754597581529
294,96.27428908091017
295,95.98206660920884
296,95.78548471011713
297,94.97704635221716
298,94.77045612748292
299,94.75206363226813
300,94.82293614597862
301,94.97149822992772
302,94.91321855089438
303,95.46944898675184
304,95.30327694072048
305,95.48145144714206
306,95.34703244005914
307,95.24983809769851
308,94.9247921097868
309,95.22958094823699
310,95.07662633817084
311,95.34592802230623
312,95.50967781292536
313,95.3692504877427
314,95.04795021214547
315,94.91430659877477
316,94.58813412588184
317,94.68716942398687
318,94.72206213416655
319,94.97863881332266
320,95.18208675292794
321,94.81966237850412
322,95.16072449125839
323,94.9063419816893
324,94.6157596844158
325,94.70122532967457
326,95.42157425240137
327,95.5657928315969
328,95.7460861048844
329,95.57409652637509
330,95.24602684527197
331,95.12636085350229
332,94.95166593135299
333,94.58880193609602
334,94.60833333544753
335,94.25191773626482
336,94.35569478793867
337,93.97764809661024
338,93.63670135196433
339,93.4151038491776
340,93.63195122632064
341,94.03216793210477
342,93.98106596703813
343,94.00745440923397
344,93.95995644623196
345,93.84258621212236
346,93.8796527941876
347,93.92996993651208
348,93.79691024242123
349,94.2733378583469
350,94.44834825722644
351,93.91215343605721
352,93.98304982343531
353,93.73739402585304
354,93.31235612692515
355,92.90509296231524
356,92.85071247626934
357,93.18311628576313
358,93.03123067268322
359,93.13770116373964
360,92.661665819675
361,92.61225978449262
362,92.49358322670004
363,92.76352886672646
364,92.71169894431756
365,92.62553947751789
366,92.24297681972327
367,92.42476082579037
368,92.68824917561065
369,92.80045883870606
370,92.8633483363534
371,92.94910190731073
372,92.33806484964518
373,92.06193323684134
374,91.9678904684486
375,91.84630933880493
376,91.95024351767249
377,91.72481069568936
378,92.08570284811243
379,91.92852134198064
380,91.88041439615208
381,91.99601857191774
382,92.08666420297511
383,92.26107244177
384,92.19709205021992
385,92.42584308183463
386,92.651197600033
387,92.58724483486289
388,92.98609919408858
389,92.88649313708218
390,92.9572852187136
391,92.7689246927921
392,92.67002971027591
393,92.65719340601723
394,92.87059931328702
395,93.11847081846777
396,93.63915211457183
397,93.03333823925361
398,93.29481191116183
399,93.30809750775362
400,93.06545915342302
401,92.98404452609712
402,93.41466526226095
403,93.61258763996078
404,93.71955603332276
405,93.51789649741207
406,93.51563740236224
407,93.68828486285452
408,93.70381112158843
409,93.5950845156926
410,93.83355150944962
411,93.76914881890826
412,93.82734285975944
413,93.70659222875368
414,93.59821679135943
415,93.66166755775251
416,93.4908219805351
417,93.31985560359726
418,93.24355458284806
419,93.47379575270475
420,93.34499396230316
421,93.56235833527312
422,93.50814600235032
423,93.32806048960104
