Time,UnderlyingPrice
0,100.09671139688017
1,100.17690496445461
2,100.0051484860626
3,100.06698388136779
4,99.82283976214508
5,99.85471883327993
6,100.10518175725001
7,100.10935140814183
8,100.14384642929151
9,100.31358591021885
10,100.32388815093971
11,100.26211727963711
12,100.73608316121016
13,100.71025548440335
14,100.81954867644677
15,100.81469662900545
16,100.77133642104019
17,100.7353718516513
18,100.8533719675534
19,101.05880565153382
20,101.14070164771903
21,100.94479485186886
22,101.00498105554988
23,101.28569731933582
24,101.37278502836374
25,101.57121571264683
26,101.62553374194285
27,101.66033619361082
28,101.66532284457392
29,101.62540013931441
30,101.492957355976
31,101.6435016506301
32,101.65183201292861
33,101.71642376818905
34,101.8367579750986
35,101.97916932215834
36,102.10128456878091
37,102.02578559751257
38,102.05259898704696
39,102.04608994872589
40,101.80751888691265
41,101.78880609951872
42,101.86672678039426
43,101.86843350103453
44,101.74340403292811
45,102.09803801028156
46,102.10241379307381
47,102.15242413872299
48,102.49118445499438
49,102.53696449250202
50,102.36957422214182
51,102.36935277018105
52,102.58357226161009
53,102.48564904093179
54,102.37028244633544
55,102.40531939355226
56,102.3456587289052
57,102.35448730218296
58,102.32893667299757
59,102.27511009830486
60,102.34510299158114
61,102.54752269484219
62,102.61218782067365
63,102.66196682126042
64,102.7014203648453
65,102.57339139764059
66,102.5981156087297
67,102.61591871563984
68,102.6161739396203
69,102.7499668970499
70,102.75572244377948
71,102.54442534792108
72,102.54585896995266
73,102.64335553486725
74,102.80943915089911
75,102.65980023775765
76,102.62054033244625
77,102.57200177655523
78,102.47533933662372
79,102.38668943947586
80,102.36502495444724
81,102.32336586649234
82,102.21561301927414
83,102.10111575775878
84,101.9606677850086
85,101.85524860830795
86,101.77165459037735
87,101.85346057635225
88,101.72592526531902
89,102.0846238302421
90,102.12982855003727
91,102.12605205968237
92,101.96262084143927
93,102.13375808748869
94,102.12094929196964
95,101.98269913783038
96,101.91195110613101
97,101.83047017097915
98,101.65753188052354
99,101.77350259608487
100,101.81012038023286
101,101.75310173461361
102,101.64620535941812
103,101.88483823257285
104,101.8484449820929
105,101.75112115764836
106,101.86845454625464
107,101.80507613996771
108,101.82015888233178
109,101.8128813489827
110,101.83351162834182
111,102.069436974615
112,101.54309374703874
113,101.75176609047527
114,101.97998963673312
115,101.81284314589026
116,101.87593809317241
117,102.02264441996576
118,102.01686036529793
119,101.89916658102074
120,101.96259518907529
121,101.89340396086048
122,101.72025424177025
123,101.55581536582558
124,101.6898461238968
125,101.8013717804527
126,101.7314879379695
127,101.74556644050298
128,101.57613208241612
129,101.52204746007419
130,101.45763920331572
131,101.20508113433402
132,101.11966191888467
133,101.02149697203724
134,101.07506878868269
135,101.1063285470808
136,101.29033128875349
137,101.06325309474299
138,101.02876709958045
139,101.01483848948622
140,101.32372385167245
141,101.14872085152334
142,100.93669299473358
143,101.14635974171242
144,101.31419660685042
145,101.26673001177643
146,101.42485339349426
147,101.30554730464792
148,101.34085838757873
149,101.35665279648796
150,101.36512805465104
151,101.01004639804012
152,100.968175296394
153,100.9024552890494
154,100.91432188644373
155,100.7585545368559
156,100.81900041485655
157,100.97868862088585
158,100.83133109719233
159,100.98426631000117
160,101.05020193698248
161,101.10591007703732
162,101.21507443468104
163,101.25087603577337
164,101.24416367227467
165,101.42671555979057
166,101.34356969291188
167,101.25062373323219
168,101.4647258966903
169,101.3267082903636
170,101.27074271825644
171,101.09431840119937
172,100.91947873539465
173,101.00459316691413
174,101.14158420979584
175,101.17526320727804
176,101.06703252497391
177,101.25319476363572
178,101.16147713218162
179,101.2625975300257
180,101.26554497540809
181,101.24228880799009
182,101.15355723877488
183,101.31443858825259
184,101.42964957955077
185,101.38543776555883
186,101.39999622675357
187,101.14010542185603
188,101.21337539498026
189,101.1370034051261
190,100.99477155519702
191,101.46128618603628
192,101.47591507195064
193,101.43548960948638
194,101.50673663197657
195,101.53140632528319
196,101.26575422841482
197,101.27986850677445
198,101.35975681679355
199,101.21157829245783
200,101.33064404854545
201,101.24316875913725
202,101.16127905583654
203,101.06551383690926
204,101.17845884297438
205,101.13559288470653
206,100.87686833803556
207,100.77501851181096
208,101.19925282095724
209,101.27332891538808
210,101.19303341256062
211,101.21717340828111
212,101.13831641647332
213,101.18616793396542
214,101.39245408762966
215,101.61917104603415
216,101.66576352553443
217,101.8884956646416
218,101.89183094024884
219,101.91225440699004
220,102.0234541771935
221,101.9411816884867
222,101.91799405845207
223,102.0936406795606
224,102.03469706225223
225,102.09545473991695
226,101.97959799002506
227,101.95055039632531
228,102.17860679983042
229,102.16728440796041
230,102.42675227812586
231,102.35528092153916
232,102.35948077496468
233,102.47540206319914
234,102.77157607320957
235,102.66606314988495
236,102.57030314137697
237,102.47960875085315
238,102.71905029609032
239,102.86612126584808
240,103.05384668110156
241,103.2807509326097
242,103.05690185672111
243,102.97440646405434
244,103.1277811026448
245,103.13950433960451
246,103.33978288830777
247,103.3778030322009
248,103.20083571996199
249,103.15706073972805
250,103.18929738954242
251,103.18466353001693
252,103.19165764313634
253,103.21155314034029
254,103.35021057826516
255,103.33150502798384
256,103.20409440377684
257,103.21087684737564
258,103.25797259248974
