Time,UnderlyingPrice
0,99.70180719657249
1,99.69381341894861
2,99.64392360881348
3,99.90218225069935
4,99.81737983079418
5,99.98022927580838
6,100.03004802458462
7,100.14765372035383
8,99.78080708570812
9,99.76552986688938
10,99.47537347829511
11,99.46365173025129
12,99.23690456320185
13,99.3619372077777
14,99.41685789252728
15,99.56112115846933
16,99.54550311587703
17,99.36344403277299
18,99.41514673574324
19,99.4090168723586
20,100.11793656435849
21,100.35205731584671
22,100.3334922562093
23,100.40505422383141
24,100.3563348065126
25,100.28291507347727
26,100.25931614423718
27,100.54537030328562
28,100.48714569388495
29,100.47190966966261
30,100.39555932781693
31,100.65024751076436
32,100.42401754828494
33,100.34887913549015
34,100.48270052473649
35,100.69867286360676
36,100.88609358840885
37,100.84908667225466
38,100.85631311336503
39,101.38755911094024
40,101.20236071479854
41,100.92994041269289
42,100.62254235690922
43,100.51811169806601
44,100.57477443107064
45,100.41701616762606
46,100.45830352973186
47,100.67005739900146
48,100.59112048289876
49,100.650704691141
50,100.42013860112513
51,100.36260322546144
52,100.24807581455102
53,100.2655566032633
54,100.3185948551851
55,99.99742468386238
56,100.0811028559656
57,100.08193013744507
58,100.12324775958037
59,100.16939657578129
60,100.19351620028137
61,100.19354379560819
62,100.19487822823179
63,100.11241475943328
64,100.09406372990014
65,100.07130700471988
66,100.13378245282478
67,100.11367707717797
68,100.09790976815182
69,100.1734111391802
70,100.24017879465337
71,100.23402424484343
72,100.31773146244363
73,100.2435057299223
74,100.1940015181312
75,100.21086353056957
76,100.1721450204264
77,100.19960433497221
78,100.22600986439532
79,100.29350908514388
80,100.30511825186181
81,100.29708862456913
82,100.34044098478063
83,100.24414663272913
84,100.23633625697173
85,100.24824038938706
86,100.2345216736072
87,100.24327553539291
88,100.20064133421711
89,100.15934354572903
90,100.21232096225478
91,100.20039342156781
92,100.13239176119247
93,99.97278372536154
94,99.93748437357162
95,99.93734479031033
96,99.8888094967663
97,99.94028505295223
98,99.94493734754185
99,99.95463450387766
100,99.85403757683416
101,99.77049932850656
102,99.81976532815462
103,99.82041329638157
104,99.81244803571747
105,99.81441023976699
106,99.81384307047706
107,99.77207283279722
108,99.6709842922505
109,99.73506154691898
110,99.70211554430827
111,99.73879730815796
112,99.82823510269101
113,99.84903438231878
114,99.97866347713904
115,99.94135677077114
116,99.94998694468482
117,99.90173211896457
118,99.82890324324414
119,99.90429367701539
120,99.91324588090804
121,99.92129015333977
122,99.9186556987925
123,99.90501810720463
124,99.96761966500829
125,100.01470015704291
126,99.94600958033854
127,99.96559355958244
128,100.03972839365844
129,100.02850440701276
130,100.03382684189171
131,99.91753012600822
132,99.93644134996582
133,99.93404274540116
134,99.9578217779829
135,100.023996777835
136,99.98385700550075
137,99.95813103340112
138,100.00877081860162
139,99.98101938926912
140,100.10453790250473
141,100.17571698995282
142,100.19789758664093
143,100.15299207847502
144,100.05945789066205
145,100.12667998490754
146,100.05415255941512
147,100.01878918539049
148,100.01679780899562
149,100.05356138778221
150,100.04894774213031
151,99.98980547697569
152,99.88312346305804
153,99.92594136506776
154,99.8952852652371
155,99.80975927214885
156,99.76013148576058
157,99.73350108467699
158,99.69404191882529
159,99.68630092644064
160,99.69065040854885
161,99.76588365900247
162,99.77409859597554
163,99.72732996860601
164,99.79211537050975
