Time,UnderlyingPrice
0,99.77289938979226
1,100.08734295044015
2,99.89321477343186
3,99.88188558251028
4,99.90016302341215
5,100.00423436239808
6,99.88966184555962
7,100.00553201506546
8,99.98732436724312
9,100.01461215080542
10,100.2257457867961
11,100.03312180443201
12,99.67702943945835
13,99.52284102190701
14,99.40125147984051
15,99.62290885314043
16,99.96133632496915
17,100.05983500784005
18,100.18000123122681
19,100.1307195527596
20,100.30192377534367
21,100.38479811499003
22,100.4061027474024
23,100.24707499903677
24,100.15572082458125
25,100.12775118020062
26,100.1624557862323
27,100.05228025609753
28,99.99895258981824
29,99.91982578545229
30,99.77843492935314
31,99.58052245288724
32,99.60804137908418
33,99.76986221477817
34,99.866030154763
35,100.06288107014893
36,100.11976417026116
37,100.03298092156437
38,100.10684570043755
39,100.41078195765535
40,100.26672739272404
41,100.28822488245379
42,100.56095385475734
43,100.33784087934848
44,100.3894969945187
45,100.22339051811045
46,100.35312197112117
47,100.51073956482482
48,100.6081271755788
49,100.83156170825454
50,100.49872687563702
51,100.43480237269257
52,100.33280984476337
53,100.39490417709442
54,100.57788305580375
55,100.49043930729614
56,100.37594727435268
57,100.19241668567153
58,100.10217084437025
59,100.05800221644206
60,99.83546579409469
61,100.00034426013936
62,99.9501338507386
63,99.81817862484307
64,99.69393336399216
65,99.87289535098
66,100.00246496873599
67,99.89776103545307
68,99.87714595107151
69,99.85496773886847
70,99.7811090700251
71,99.9128993529025
72,99.65278437984576
73,99.3610121654355
74,99.47801952037348
75,99.48404359319682
76,99.36394869065579
77,99.22355239402178
78,99.13059789355266
79,99.06710259691714
80,98.89672624699332
81,98.77677073620988
82,98.63922873994798
83,98.54557722824461
84,98.78365005297206
85,99.17047775444178
86,99.11865699376287
87,99.09661038642358
88,98.97609989905145
89,99.0816797678777
90,99.1961963072719
91,99.27265141074898
92,99.3616546214264
93,99.52718562821467
94,99.46533282595435
95,99.44407858680773
96,99.11980625626794
97,99.37480008867057
98,99.41344858705185
99,99.48392502941878
100,99.39739673538253
101,99.76028708586746
102,99.5498996102955
103,99.47281047517399
104,99.50836934625173
105,99.60326900628145
106,99.6855191725169
107,99.57237287780804
108,99.67175455526723
109,99.75137554437589
110,99.89312408302197
111,100.06312286626455
112,100.16844578354957
113,100.09826749958566
114,99.87033172385767
115,99.78346827692913
116,99.85549670159975
117,99.89230657452863
118,100.0730771540275
119,100.05938820256914
120,99.9490998162843
121,100.03636626096826
122,100.07683864360446
123,100.23944608292986
124,100.21072746776082
125,100.18920891653858
126,100.27253285209184
127,100.33765086705444
128,100.37370516664673
129,100.34795258139813
130,100.44595105589686
131,100.38411367422307
132,100.15600034290456
133,100.14385883006409
134,100.07563323333696
135,100.08179959346108
136,100.19819918176124
137,100.13839278696543
138,100.14841475497855
139,100.32308833041968
140,100.26422557618972
141,100.40569820241166
142,100.66955912451282
143,100.60441420849227
144,100.60872132295646
145,100.54641783990442
146,100.7146741590587
147,100.63491062111594
148,100.57576395083552
149,100.81391856511932
150,100.82398463654381
151,100.69871407781972
152,100.71939596926214
153,100.42241967154246
154,100.62417195492415
155,100.7234353070462
156,100.87343945820173
157,100.65359876227323
158,100.71227527674559
159,100.54494543319235
160,100.63650900811369
161,100.50027455347224
162,100.60970431714054
