Time,UnderlyingPrice
0,99.95646741365397
1,99.80763097080778
2,99.95292528477212
3,99.8667933444545
4,99.56240434719116
5,99.49346785762985
6,99.44162160990717
7,99.30212197080016
8,99.45430225069971
9,99.29569184323275
10,99.12414538322822
11,99.04672764820491
12,98.77303753582545
13,98.77048059829008
14,98.57249054612433
15,98.57026282085552
16,98.44812711076493
17,98.51755375374931
18,98.69212690468906
19,98.75904243532716
20,98.8611601061423
21,98.875595209751
22,98.74959046354891
23,98.94606613022754
24,98.60684573471498
25,98.48703341646925
26,98.55802255735561
27,98.59002249874604
28,98.45583551191142
29,98.41555117629471
30,98.43175177464256
31,98.59933322201174
32,98.65107511494001
33,98.49571286102501
34,98.40589774374779
35,98.21797812695281
36,98.26646465803563
37,98.21042649556414
38,98.21639748237185
39,98.01739923356564
40,98.12754825572216
41,98.35662102262013
42,98.48797315760527
43,98.5082405655285
44,98.20350151359607
45,98.33735231642211
46,98.46747667057915
47,98.24307322574334
48,98.35520221250933
49,98.78878825627633
50,98.98921946099983
51,98.89615811516182
52,99.00543039214337
53,99.25349356862019
54,99.47150663256025
55,99.3063862968054
56,99.24707342141527
57,99.37529905258087
58,99.49184224005587
59,99.59516405477122
60,99.21315448417359
61,99.1357616038013
62,99.05827005726776
63,98.87341103124182
64,98.92926111505973
65,98.96908444937844
66,99.18425998433376
67,99.14077453227479
68,99.17969437101912
69,99.21467557769432
70,99.12903131997102
71,99.10244348142555
72,99.12556006296018
73,99.062028842366
74,99.17165667339721
75,99.08295327860971
76,99.01439602717556
77,99.05387431511699
78,99.05474859186127
79,98.94929030087427
80,98.59850518757705
81,98.4576221174233
82,98.49900483027984
83,98.81784365120268
84,98.64115444134399
85,98.50692220057388
86,98.47532214023593
87,98.42038279878842
88,98.4583773310895
89,98.75540884246489
90,98.85649333704565
91,98.56571376770233
92,98.48941997939389
93,98.50485952964496
94,98.32802807198405
95,98.2350252642196
96,98.1965827906129
97,98.15573481941897
98,98.15566048166328
99,98.05403161168388
100,98.13690617633387
101,97.96188786737233
102,97.74445140219562
103,97.78357546117458
104,97.72025957723993
105,97.40643270317977
106,97.2910442327369
107,96.70480540035028
108,96.88598282009231
109,97.0481813397261
110,96.84421433259263
111,97.03278336701507
112,97.30745682403506
113,97.3348918356658
114,97.18793812896683
115,97.3691982434338
116,97.74187667786491
117,97.67905433696822
118,97.76058854396436
119,97.93478413774739
120,97.88934437386439
121,97.70072033679415
122,97.56135436194567
123,97.65339494191186
124,97.59595798337035
125,97.37650418755828
126,96.99858371152852
127,97.01314721618583
128,96.98744534803504
129,96.81852463994869
130,96.73999174363703
131,96.85543053284108
132,96.87175173758666
133,96.7646081924747
134,96.84148955937926
135,96.69902426986921
136,96.69258284814218
137,96.73750569704121
138,96.6840085802278
139,96.69160165536772
140,96.83652728197094
141,96.66866906524794
142,96.57802540812693
143,96.63695693379083
144,96.86844608748423
145,96.89127309599712
146,96.93349886942332
147,97.0627576670707
148,97.25534838345132
149,97.39823002707297
150,97.30415088085037
151,97.14429187989595
152,97.31597791228558
153,97.29468338126324
154,97.23211761026266
155,97.27978778178952
156,97.1825991475537
157,97.24674882921997
158,97.16786868803942
159,97.07275849928335
160,97.06549067259614
161,97.14703321476766
162,97.09499164135393
163,97.14988455811186
164,97.09946256250558
165,97.32628275035194
166,97.4073273355464
167,97.42081009349268
168,97.30661310093696
169,97.40039666733847
170,97.45983305797724
171,97.60393507500805
172,97.6563111473502
173,97.55720788386924
174,97.60250693609228
175,97.69707871355112
176,97.74564816129826
177,97.88840194216147
178,97.84429586896722
179,97.98345380316728
180,98.08086446624684
181,98.13243713745602
182,98.03327403053589
183,97.98401120413833
184,97.93136762806377
185,97.90607813501231
186,97.99076237245279
187,98.18970690668627
188,98.13021936427106
189,98.13700654694908
190,98.22472932971353
191,98.34485664882597
192,98.28076841278254
193,98.29127165798194
194,98.42430640150457
195,98.57137527149241
196,98.60932992920819
197,98.70655793275944
198,98.46935421070648
199,98.56857682269896
200,98.46161389179296
201,98.64637737424364
202,98.57891362482498
203,98.57272458570297
204,98.58629208958295
205,98.42518279399071
206,98.53226735369853
207,98.3510968213495
208,98.39527979092064
209,98.34989103023499
210,98.47756999836069
211,98.49279387065484
212,98.37391788047975
213,98.36948710470314
214,98.47898119673782
215,98.40420608367617
216,98.5704382100836
217,98.54156035628674
218,98.55045606260222
219,98.6489037100617
220,98.69330224376411
221,98.74228326605555
222,98.76529008679424
223,98.93548492575687
224,98.85724623113481
225,98.82181771182023
226,98.78467474260255
227,98.73807398978875
228,98.6762077280355
229,98.751443090088
230,98.8275294478367
231,98.75993086060521
232,98.59836306648853
233,98.56356977582891
234,98.64964129633617
235,98.5448227959516
236,98.60981250167632
237,98.52831857498207
238,98.441894928271
239,98.48169699657721
240,98.48199461438365
241,98.386839016176
242,98.47871354406658
243,98.50027668937405
244,98.44920560635306
245,98.5527151136739
246,98.53772401042654
247,98.44582546904859
248,98.4657260280485
249,98.61637998919691
250,98.61881592620132
251,98.62742374538595
252,98.74925565340078
253,98.77544912702315
254,98.73415563584223
255,98.88892818872328
256,98.7785902929474
257,98.7292393141758
258,98.81264563520106
259,98.80310276459521
260,98.81687011976778
261,98.94980966019351
262,99.01573308013467
263,99.0775338207802
264,99.09264865338683
265,99.13524800925715
266,99.12937660744524
267,99.10158614147585
268,99.1321365596808
269,99.21779626306859
270,99.18456784108923
271,99.26579201819486
272,99.13104024429074
273,99.1244134862745
274,99.00694941252073
275,99.0806384464604
276,99.10143684755363
277,99.00305284580054
278,99.11576622710729
279,99.17534667684194
280,99.2667114044878
281,99.22777180845807
282,99.15689711100767
283,99.36666850547155
284,99.451023808717
285,99.44524725684667
286,99.30559532022873
287,99.4514393863982
288,99.52484075393787
289,99.57727699287231
290,99.56952976415587
291,99.69592124945002
292,99.61669342079306
293,99.63137998186924
294,99.53756743493734
295,99.45751398373561
296,99.44094051577987
297,99.62670013094383
298,99.56468246672081
299,99.48668003123903
300,99.7361874036655
301,99.77266788781134
302,99.63264970801552
303,99.70190841383456
304,99.30715880747431
305,99.75115330595176
306,99.70513870403664
307,99.59484155625759
308,99.55966124169822
309,99.58874585744282
310,99.63116863794261
311,99.54453782040162
312,99.57190344520887
313,99.64300085056985
314,99.5574505918052
315,99.45236945653285
316,99.43388270606562
317,99.40120341777484
318,99.50640655029257
319,99.56904821294621
320,99.72438493699585
321,99.6490195418761
322,99.45567058554184
323,99.40724483533722
324,99.61883673855786
325,99.65784556659322
326,99.7082666198751
327,99.67522718048826
328,99.57485405147557
329,99.60349250458351
330,99.560348982296
331,99.54049891626192
332,99.67153589743066
333,99.75152766853707
334,99.86782713270948
335,99.9576584831603
336,99.91096470577384
337,100.02065876142352
338,100.00899348288158
339,99.85709019936495
340,99.96769473378822
341,99.89126581170153
342,100.01088082141086
343,99.94949273409856
344,100.00521707529802
345,99.86366755038294
346,99.9983858486888
347,99.85284446726955
348,99.91870754298343
349,99.94923654613558
350,99.84641499972523
351,99.91817628908137
352,99.95753552069704
353,100.04406045643428
354,99.85174033278348
355,99.79532420890129
356,99.92403520694786
357,100.03047393792897
358,100.00714137959277
359,100.10506974035971
360,100.06074041177635
361,100.13988994247426
362,100.0245868429267
363,100.01230639338995
364,99.78804309059785
365,99.79006732616423
366,99.76666595499314
367,99.5256317852523
368,99.36346633042892
369,99.36214336070329
370,99.39078071461145
371,99.22141913863648
372,99.07530098514478
373,98.92373114332146
374,98.91188613868219
375,98.65974826438455
376,98.5458774311752
377,98.64329260610585
378,98.63063529457797
379,98.73161631030895
380,98.71750123523506
381,98.75917278993845
382,98.8705042174405
383,98.88348163543604
384,98.95744772738307
385,98.932588150738
386,98.79328221178284
387,98.63978857240835
388,98.64562122834174
389,98.6262195614637
390,98.58886563909148
391,98.61460223764419
392,98.56217483736306
393,98.56079390288428
394,98.32535933053525
395,98.52348198097198
396,98.72502113155997
397,98.81104063908873
398,98.79638746592694
399,98.92324138589233
400,99.01548119044844
401,98.87879613411256
402,98.85109634490753
403,98.7916986239409
