Time,UnderlyingPrice
0,99.99151936239315
1,99.87033265961225
2,99.76614443437416
3,99.59750173403027
4,99.85884681445313
5,99.80416270880633
6,99.50849013284413
7,99.6279854120149
8,99.82901932073595
9,99.87314211813408
10,99.90283104812106
11,99.86315773138234
12,99.87226517286928
13,99.73084244431611
14,99.66354833893523
15,99.52766234002459
16,99.55287748519771
17,99.34738579375063
18,99.32717455127546
19,99.16124593642243
20,99.48926919342584
21,99.6832686157851
22,99.85297747105405
23,99.83444242919191
24,100.04897747941045
25,100.0939395781108
26,100.1377016243775
27,99.98210548245387
28,100.05440940758787
29,100.02205085546127
30,100.23382322886525
31,100.15072113471398
32,100.49221887830836
33,100.48140451706803
34,100.67120409489556
35,100.47920560731544
36,100.41178019423947
37,100.54528486200573
38,100.85456636341999
39,101.22105794701008
40,101.17854177055418
41,101.30729616921623
42,101.16269507575906
43,101.32073632111701
44,101.37862995340465
45,101.46238066502448
46,101.38135718280404
47,101.262150550897
48,101.37131772547323
49,101.29264496412706
50,101.37771406500748
51,101.40130248034761
52,101.25439484306003
53,101.19171592589488
54,101.25636918476793
55,101.40177530061206
56,101.53604040365713
57,101.42029879717502
58,101.4497131031095
59,101.3623930309784
60,101.34165433593787
61,101.38033071856255
62,101.53978170930246
63,101.57535648376124
64,101.49907304355338
65,101.89533822302812
66,102.16496085819355
67,102.3383646546622
68,102.6215907022434
69,102.21502003426137
70,102.24982684228691
71,102.53837736683593
72,102.61472657942883
73,102.7065121304479
74,102.7057613903217
75,102.65796201899593
76,102.72025640893196
77,102.78893050939766
78,102.53649855101696
79,102.89966891032962
80,102.89898950080685
81,102.85826435770178
82,103.0337440844538
83,103.42240179269463
84,103.29769093923736
85,103.33314446782954
86,103.37599700933133
87,103.66401755519259
88,103.70616736301427
89,103.68079911087034
90,103.66160621512887
91,103.76666290858896
92,103.91293956425675
93,104.00175164777315
94,104.25222876438013
95,104.39535869411833
96,104.36702500421886
97,104.21395259987541
98,103.99576078923067
99,104.30753287425243
100,104.29143428922858
101,104.47186579099208
102,104.66713744643843
103,104.65249688943805
104,104.7908236507408
105,104.50036202001212
106,104.47393428405779
107,104.48586439982759
108,104.74394440512219
109,104.68827563562706
110,105.0131609652316
111,104.72316481035419
112,104.79771878593651
113,104.99309705564812
114,104.60646773868191
115,104.57240695826786
116,104.35776352019381
117,104.53059980485418
118,105.159145704205
119,105.11126988381145
120,105.10628615851986
121,104.90863168549699
122,104.95961239063259
123,104.98146608698346
124,104.95807910121334
125,104.8408701480592
126,104.44381720278578
127,104.46516922400421
128,103.90148245747676
129,103.80204891243807
130,103.69998611652386
131,103.57316890799412
132,103.45777523161355
133,103.8749544627989
134,103.66756503548629
135,103.53754284191535
136,103.55477473756393
137,103.42439353032495
138,102.62316014470838
139,102.31949535303191
140,102.1139777143876
141,101.8940654107759
142,102.01827809557831
143,102.38297463955838
144,102.06010961437816
145,102.13684899745705
146,102.15519828425315
147,102.1770033979723
148,102.12737232834073
149,101.91903996766813
150,101.77508883331156
151,101.76042187077398
152,101.67216111583876
153,102.0151333934591
154,101.85063770561673
155,101.65630865096524
156,101.56608901387254
157,101.85217744098567
158,101.61481183666763
159,101.49136113392835
160,101.58123068992127
161,101.52319643520481
162,101.6164006730613
163,101.8082581029874
164,101.62197962324262
165,101.6485185160587
166,101.55747745650845
167,101.59768643238115
168,101.59937072416282
169,101.54418634946697
170,101.83030133672112
171,101.54318031098119
172,101.72376114365336
173,101.81221411451017
174,101.74990132719242
175,101.58172985683333
176,101.57826660099354
177,101.64969195757926
178,101.93136211453186
179,101.79767693849993
180,101.93477192635967
181,102.13560721663889
182,101.76400394421866
183,101.72669546258216
184,101.8053785833744
185,101.66923909165128
186,101.90575029688195
187,102.05696278535193
188,101.93528432794736
189,101.83039465241178
190,102.12197446104216
191,102.38276675292283
192,102.20615454408902
193,102.07742600962624
194,102.06005300318112
195,102.4002000048152
196,102.4560714835958
197,102.80616272145599
198,102.46249930576828
199,102.34770494493661
200,102.56126637405542
201,102.57693821391408
202,102.35722574966147
203,102.37248580429777
204,102.34191250581927
205,102.39512774158082
206,102.4007629361536
207,102.53298973532358
208,102.59949196911073
209,102.36676802402621
210,102.40044775373136
211,102.43530261317613
212,101.8452509284992
213,102.1095999211869
214,102.15985016414118
215,101.58725710093191
216,101.36557711051655
217,100.96798183353653
218,100.97195605712288
219,101.08745596117392
220,101.1560006610868
221,101.42245163915211
222,101.62869692973882
223,101.58277627373297
224,102.01620307809108
225,101.89226695100696
226,101.93323266425946
227,102.11529149010148
228,102.29292235372392
229,101.89281170648246
230,101.63232658251623
231,102.0612321655215
232,102.18886469512144
233,101.99490273695686
234,101.88250983626435
235,101.818592652575
236,101.97420198827143
237,102.19607377327544
238,102.56481517463928
239,102.48435113234366
240,102.45935543888362
241,102.3313004304582
242,102.17573023319011
243,101.92755665794242
244,101.90138831570668
245,101.9245908589063
246,102.03447481326553
247,102.03255768852178
248,102.24932173885455
249,101.95768266849863
250,101.87780223640374
251,101.96716535707054
252,101.85825913854937
253,101.78663180428373
254,101.76850566861421
255,101.79153403025578
256,101.66325494017518
257,101.6562783425184
258,101.59149274104891
259,101.71980423620644
260,101.72343018420405
261,101.38650938924802
262,101.22056777057631
263,101.29799368023129
264,101.48475777410546
265,101.19928025629603
266,101.0133969663112
267,101.06259403412666
268,101.05403670432283
269,101.18723591577897
270,101.26600320506418
271,101.01313378466132
272,101.0052941585381
273,100.97912544014068
274,101.18354594901363
275,101.1782976816651
276,101.25628161276829
277,101.35583721681346
278,101.63311727244798
279,101.48148580521006
280,101.45315920029242
281,101.27381034666963
282,101.44702769589492
283,101.49649895048775
284,101.22079549222822
285,101.45787588229916
286,101.56282583798821
287,101.59896581852902
288,101.83505173693489
289,102.09841858808956
290,102.08506575233014
291,102.02028204042129
292,101.8084289595573
293,101.81494531007385
294,102.13058058611556
295,101.85883225210117
296,101.61505054479612
297,101.8364568257874
298,101.89707928507798
299,101.8431333334414
300,101.71133867917526
301,101.81518297157692
302,101.71333201676494
303,101.74986300172998
304,101.73868403639358
305,101.50238328568449
306,101.65735775064557
307,101.68744211343751
308,101.7521826149183
309,101.64439665781151
310,101.62732869890911
311,101.50259434185132
312,101.70104114927601
313,101.57621572648625
314,101.56577748318547
315,101.60799130778817
316,101.83870577786381
317,101.90867783100174
318,101.95233719869519
319,101.87502607798906
320,102.20614145949382
321,101.99396802312435
322,102.07159776172573
323,101.91258621313004
324,102.05657745260689
325,102.00562169666199
326,102.1376734363739
327,102.25715785801728
328,102.22530021915898
329,102.35643678536847
330,102.48828424093671
331,102.50923173189862
332,102.4990787201173
333,102.64013237245001
334,102.64123569585541
335,102.4643436576783
336,102.67476304569789
337,102.68957105273122
338,102.81087573173446
339,102.6505904856495
340,102.55665431733291
341,102.30374658529189
342,102.29953729698656
343,102.34863226615889
344,102.63535348177031
345,102.58993970476968
346,102.51451466310377
347,102.43298952559577
348,102.47113133329883
349,102.50836468135738
350,102.29696591633684
351,102.15934062712404
352,101.97826396144312
353,101.9100772667627
354,101.74443148841277
355,101.7078627610814
356,101.92933597124815
357,101.85542147753343
358,101.85641994218626
359,101.83154109958919
360,101.70474991969272
361,102.09036268121619
362,101.87063915641002
363,102.22234106093032
364,102.31557411184806
365,102.30699809916669
366,102.6374582944069
367,102.80997863863384
368,102.7514592760425
369,102.56800917587867
370,102.74104666536849
371,102.66729085858647
372,102.86582636989634
373,102.93913602478096
374,102.63099188057602
375,102.76053196585028
376,102.48018617927451
377,102.47338174064403
378,102.42535559882118
379,102.44693976918242
380,102.50646523393677
381,102.46538689120075
382,102.47740266770923
383,102.48039157515045
384,102.86727182483962
385,102.88051626522747
386,102.82702788172814
387,102.6485237131042
388,102.39357787003095
389,102.12125626607818
390,101.78960448921953
391,101.77676939987738
392,101.75623999580333
393,101.88554003770496
394,101.71405823427482
395,101.57522785732988
396,101.65202884527784
397,101.55639654387083
398,101.58949563064704
399,101.81171043378748
400,101.98937448548804
401,102.00914600773095
402,102.07475618969971
403,102.28218837295748
404,102.30769583625013
405,102.31417407117715
406,102.45446817797342
407,102.42116245820434
408,102.46655682573508
409,102.53327907533043
410,102.53729411597139
411,102.61083454836591
412,102.5180698930854
413,102.51358129075383
414,102.5611663186846
415,102.6002600736925
416,102.59985235611173
417,102.58445617962715
418,102.51551779389048
419,102.49606634302954
420,102.49011600760323
421,102.57241814107122
422,102.56257494199521
423,102.65501831087396
424,102.72775127068803
425,102.80737138923989
426,102.91503614322056
427,102.9290601702933
428,102.86563611625586
429,102.81649598351719
430,102.9552050218414
431,102.93600473938899
432,102.95013544754212
433,102.81014567077904
434,102.97773169069394
435,103.19880969001383
436,103.19675325507724
437,103.27500979066963
438,103.36366640232724
439,103.17918229546098
440,103.18424451836165
441,103.02742623019138
442,102.94964698321294
443,102.79525648683357
444,102.7989118601783
445,102.76845765214685
446,102.77057742982664
447,103.00135592590013
448,103.17263919743054
449,103.07297189219591
450,103.18061275145408
451,103.3375717398193
452,103.6494536795151
453,103.96748290379145
454,103.87100109010282
455,104.0905328023164
456,103.82963714454384
457,103.87559621280329
458,103.78935223676717
459,103.99451379294895
460,103.8798490037216
461,103.84768570236652
462,103.71698762536968
463,104.00540155846734
464,103.83658504992049
465,103.91680038243084
466,103.8937603892421
