Time,UnderlyingPrice
0,100.00019636105401
1,100.07780722379155
2,100.21831066827427
3,100.25760743775771
4,100.17896023492867
5,100.26111495550107
6,100.2462718313959
7,100.18522854901492
8,100.13111376761036
9,100.21892058884004
10,100.2920113008138
11,100.2683219514554
12,100.26023857443776
13,100.24274033539074
14,100.35865237907745
15,100.24135909244202
16,100.0778806401428
17,100.06334857983545
18,99.97062358209564
19,99.97699482059873
20,99.92327654829175
21,100.00866811008494
22,100.01022182610318
23,99.97032410788701
24,99.88232065062631
25,99.87457731113122
26,99.89197033464852
27,100.02108999348974
28,99.98646121063342
29,99.9112112169208
30,99.99937403358892
31,99.98834136484338
32,100.08511594742701
33,100.05964746146363
34,100.13351220642244
35,100.06109229915847
36,100.09253632111776
37,100.08462218777075
38,100.1703051587314
39,100.1406460768987
40,100.26432406870241
41,100.02435446098833
42,100.0453022185157
43,100.20592590676664
44,100.13341639888894
45,100.13234332653039
46,100.13382865544865
47,100.04780930790274
48,100.04232988211085
49,99.97107477045635
50,100.00225958589103
51,100.07044174732165
52,100.18494919030996
53,100.06973573964002
54,99.96965668844578
55,99.97535336393877
56,99.93972140634656
57,99.8658767773615
58,99.8139576346334
59,99.87735674449722
60,99.92646595150988
61,99.98852527705176
62,99.86745368678227
63,99.82208444418141
64,99.803493601745
65,99.78812759792743
66,99.73396423641833
67,99.61562793028106
68,99.6874667330494
69,99.60997004186858
70,99.54838335632601
71,99.59821864885664
72,99.63127996272434
73,99.62510485112801
74,99.57551456659552
75,99.61687561035666
76,99.71627168791987
77,99.5888066070658
78,99.60575681782345
79,99.65642809563455
80,99.645540900795
81,99.55976442921857
82,99.53505607387702
83,99.4446849224295
84,99.57682400375329
85,99.42112415185858
86,99.44394709284346
87,99.4751783287356
88,99.50959597313852
89,99.32115407469949
90,99.23650066511279
91,99.38179678847226
92,99.40268517693676
93,99.21561789423086
94,99.20520052113064
95,99.12752445844578
96,99.12434682748254
97,99.01384339865736
98,98.87135522994919
99,98.87268248850944
100,98.90758416124304
101,98.71237374437045
102,98.65405028484497
103,98.5798926508775
104,98.49797013023777
105,98.73665832794994
106,98.80637732086997
107,98.75791003210198
108,98.70673962635571
109,98.54910634578415
110,98.49475395216669
111,98.55842027132876
112,98.53463890366524
113,98.45025203216785
114,98.48842173222134
115,98.5306091429093
116,98.66956606820321
117,98.56763378355927
118,98.58316816209772
119,98.45178196754594
120,98.48248753088875
121,98.67413806668473
122,98.64862455440013
123,98.75171221333886
124,98.70420541472713
125,98.7405377860397
126,98.63526578822155
127,98.64939848290668
128,98.69282283337608
129,98.62133994654339
130,98.62743985081346
131,98.34440390438093
132,98.45472227807433
133,98.21404576321366
134,98.01736370532701
135,97.93577373471847
136,97.9390006072878
137,98.01606540663515
